Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.103432e-01,2.183368e-08,-5.10703e-15,-2.18337e-08,0.000000e+00,
1.000000e-02,1.000000e-02,1.000000e+00,1.000000e+00,9.106732e-01,2.026928e-08,-4.88498e-15,-2.02693e-08,0.000000e+00,
2.000000e-02,2.000000e-02,1.000000e+00,1.000000e+00,9.110021e-01,1.882612e-08,-4.66294e-15,-1.88261e-08,0.000000e+00,
3.000000e-02,3.000000e-02,1.000000e+00,1.000000e+00,9.113306e-01,1.749443e-08,-4.21885e-15,-1.74944e-08,0.000000e+00,
4.000000e-02,4.000000e-02,1.000000e+00,1.000000e+00,9.116591e-01,1.626521e-08,-3.77476e-15,-1.62652e-08,0.000000e+00,
5.000000e-02,5.000000e-02,1.000000e+00,1.000000e+00,9.119893e-01,1.513012e-08,-3.55271e-15,-1.51301e-08,0.000000e+00,
6.000000e-02,6.000000e-02,1.000000e+00,1.000000e+00,9.123230e-01,1.408147e-08,-3.55271e-15,-1.40815e-08,0.000000e+00,
7.000000e-02,7.000000e-02,1.000000e+00,1.000000e+00,9.126575e-01,1.311254e-08,-3.33067e-15,-1.31125e-08,0.000000e+00,
8.000000e-02,8.000000e-02,1.000000e+00,1.000000e+00,9.129956e-01,1.221675e-08,-3.33067e-15,-1.22167e-08,0.000000e+00,
9.000000e-02,9.000000e-02,1.000000e+00,1.000000e+00,9.133363e-01,1.138831e-08,-2.88658e-15,-1.13883e-08,0.000000e+00,
1.000000e-01,1.000000e-01,1.000000e+00,1.000000e+00,9.136821e-01,1.062170e-08,-2.66454e-15,-1.06217e-08,0.000000e+00,
1.100000e-01,1.100000e-01,1.000000e+00,1.000000e+00,9.140301e-01,9.912125e-09,-2.88658e-15,-9.91212e-09,0.000000e+00,
1.200000e-01,1.200000e-01,1.000000e+00,1.000000e+00,9.143824e-01,9.254934e-09,-2.66454e-15,-9.25493e-09,0.000000e+00,
