Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.621743e-01,4.176043e-13,-8.35332e-13,4.176043e-13,0.000000e+00,
1.000000e-02,0.000000e+00,1.000000e+00,1.000000e-02,3.624997e-01,4.179297e-13,-8.25784e-13,4.076596e-13,0.000000e+00,
2.000000e-02,0.000000e+00,1.000000e+00,2.000000e-02,3.628284e-01,4.182584e-13,-8.16014e-13,3.977322e-13,0.000000e+00,
3.000000e-02,0.000000e+00,1.000000e+00,3.000000e-02,3.631609e-01,4.185909e-13,-8.06244e-13,3.878221e-13,0.000000e+00,
4.000000e-02,0.000000e+00,1.000000e+00,4.000000e-02,3.634964e-01,4.189264e-13,-7.96918e-13,3.779276e-13,0.000000e+00,
5.000000e-02,0.000000e+00,1.000000e+00,5.000000e-02,3.638365e-01,4.192666e-13,-7.87370e-13,3.680496e-13,0.000000e+00,
6.000000e-02,0.000000e+00,1.000000e+00,6.000000e-02,3.641803e-01,4.196103e-13,-7.77822e-13,3.581865e-13,0.000000e+00,
7.000000e-02,0.000000e+00,1.000000e+00,7.000000e-02,3.645282e-01,4.199583e-13,-7.68274e-13,3.483383e-13,0.000000e+00,
8.000000e-02,0.000000e+00,1.000000e+00,8.000000e-02,3.648801e-01,4.203102e-13,-7.58726e-13,3.385040e-13,0.000000e+00,
9.000000e-02,0.000000e+00,1.000000e+00,9.000000e-02,3.652352e-01,4.206653e-13,-7.49623e-13,3.286823e-13,0.000000e+00,
1.000000e-01,0.000000e+00,1.000000e+00,1.000000e-01,3.655939e-01,4.210240e-13,-7.40075e-13,3.188728e-13,0.000000e+00,
1.100000e-01,0.000000e+00,1.000000e+00,1.100000e-01,3.659580e-01,4.213881e-13,-7.30305e-13,3.090767e-13,0.000000e+00,
1.200000e-01,0.000000e+00,1.000000e+00,1.200000e-01,3.663259e-01,4.217560e-13,-7.20979e-13,2.992916e-13,0.000000e+00,
1.300000e-01,0.000000e+00,1.000000e+00,1.300000e-01,3.666978e-01,4.221279e-13,-7.11653e-13,2.895168e-13,0.000000e+00,
1.400000e-01,0.000000e+00,1.000000e+00,1.400000e-01,3.670754e-01,4.225055e-13,-7.02105e-13,2.797528e-13,0.000000e+00,
1.500000e-01,0.000000e+00,1.000000e+00,1.500000e-01,3.674562e-01,4.228863e-13,-6.92557e-13,2.699961e-13,0.000000e+00,
1.600000e-01,0.000000e+00,1.000000e+00,1.600000e-01,3.678434e-01,4.232735e-13,-6.83453e-13,2.602483e-13,0.000000e+00,
1.700000e-01,0.000000e+00,1.000000e+00,1.700000e-01,3.682361e-01,4.236663e-13,-6.73905e-13,2.505067e-13,0.000000e+00,
1.800000e-01,0.000000e+00,1.000000e+00,1.800000e-01,3.686321e-01,4.240622e-13,-6.65024e-13,2.407664e-13,0.000000e+00,
1.900000e-01,0.000000e+00,1.000000e+00,1.900000e-01,3.690351e-01,4.244653e-13,-6.55698e-13,2.310280e-13,0.000000e+00,
2.000000e-01,0.000000e+00,1.000000e+00,2.000000e-01,3.694436e-01,4.248739e-13,-6.46150e-13,2.212858e-13,0.000000e+00,
2.100000e-01,0.000000e+00,1.000000e+00,2.100000e-01,3.698594e-01,4.252898e-13,-6.36602e-13,2.115358e-13,0.000000e+00,
2.200000e-01,0.000000e+00,1.000000e+00,2.200000e-01,3.702812e-01,4.257117e-13,-6.27498e-13,2.017691e-13,0.000000e+00,
2.300000e-01,0.000000e+00,1.000000e+00,2.300000e-01,3.707084e-01,4.261392e-13,-6.17728e-13,1.919749e-13,0.000000e+00,
2.400000e-01,0.000000e+00,1.000000e+00,2.400000e-01,3.711442e-01,4.265753e-13,-6.08624e-13,1.821426e-13,0.000000e+00,
2.500000e-01,0.000000e+00,1.000000e+00,2.500000e-01,3.715910e-01,4.270226e-13,-5.99076e-13,1.722558e-13,0.000000e+00,
