Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.027266e-12,1.042513e-14,1.027266e-12,-2.06496e-12,
1.000000e-02,0.000000e+00,0.000000e+00,1.000000e-02,1.000000e+00,1.079238e-12,1.042529e-14,9.652950e-13,-2.05502e-12,
2.000000e-02,0.000000e+00,0.000000e+00,2.000000e-02,1.000000e+00,1.161026e-12,1.042544e-14,8.735072e-13,-2.04500e-12,
3.000000e-02,0.000000e+00,0.000000e+00,3.000000e-02,1.000000e+00,1.283850e-12,1.042558e-14,7.406828e-13,-2.03501e-12,
4.000000e-02,0.000000e+00,0.000000e+00,4.000000e-02,1.000000e+00,1.462561e-12,1.042572e-14,5.519713e-13,-2.02502e-12,
5.000000e-02,0.000000e+00,0.000000e+00,5.000000e-02,1.000000e+00,1.717644e-12,1.042584e-14,2.868887e-13,-2.01500e-12,
6.000000e-02,0.000000e+00,0.000000e+00,6.000000e-02,1.000000e+00,2.078616e-12,1.042596e-14,-8.40837e-14,-2.00504e-12,
7.000000e-02,0.000000e+00,0.000000e+00,7.000000e-02,1.000000e+00,2.588819e-12,1.042608e-14,-6.04287e-13,-1.99502e-12,
8.000000e-02,0.000000e+00,0.000000e+00,8.000000e-02,1.000000e+00,3.311443e-12,1.042620e-14,-1.33691e-12,-1.98500e-12,
9.000000e-02,0.000000e+00,0.000000e+00,9.000000e-02,1.000000e+00,4.337341e-12,1.042632e-14,-2.37281e-12,-1.97503e-12,
1.000000e-01,0.000000e+00,0.000000e+00,1.000000e-01,1.000000e+00,5.795968e-12,1.042644e-14,-3.84144e-12,-1.96501e-12,
1.100000e-01,0.000000e+00,0.000000e+00,1.100000e-01,1.000000e+00,7.871062e-12,1.042657e-14,-5.92653e-12,-1.95505e-12,
1.200000e-01,0.000000e+00,0.000000e+00,1.200000e-01,1.000000e+00,1.082303e-11,1.042672e-14,-8.88849e-12,-1.94503e-12,
