Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,7.484220e-01,1.161880e-04,1.742732e-10,-1.16188e-04,0.000000e+00,
1.000000e-02,1.000000e-02,0.000000e+00,1.000000e+00,7.490355e-01,1.153990e-04,1.708445e-10,-1.15399e-04,0.000000e+00,
2.000000e-02,2.000000e-02,0.000000e+00,1.000000e+00,7.496499e-01,1.146115e-04,1.674733e-10,-1.14612e-04,0.000000e+00,
3.000000e-02,3.000000e-02,0.000000e+00,1.000000e+00,7.502674e-01,1.138253e-04,1.641596e-10,-1.13825e-04,0.000000e+00,
4.000000e-02,4.000000e-02,0.000000e+00,1.000000e+00,7.508865e-01,1.130402e-04,1.609022e-10,-1.13040e-04,0.000000e+00,
5.000000e-02,5.000000e-02,0.000000e+00,1.000000e+00,7.515074e-01,1.122560e-04,1.577004e-10,-1.12256e-04,0.000000e+00,
6.000000e-02,6.000000e-02,0.000000e+00,1.000000e+00,7.521299e-01,1.114726e-04,1.545536e-10,-1.11473e-04,0.000000e+00,
7.000000e-02,7.000000e-02,0.000000e+00,1.000000e+00,7.527543e-01,1.106899e-04,1.514609e-10,-1.10690e-04,0.000000e+00,
8.000000e-02,8.000000e-02,0.000000e+00,1.000000e+00,7.533804e-01,1.099077e-04,1.484218e-10,-1.09908e-04,0.000000e+00,
9.000000e-02,9.000000e-02,0.000000e+00,1.000000e+00,7.540083e-01,1.091260e-04,1.454354e-10,-1.09126e-04,0.000000e+00,
1.000000e-01,1.000000e-01,0.000000e+00,1.000000e+00,7.546380e-01,1.083445e-04,1.425011e-10,-1.08345e-04,0.000000e+00,
1.100000e-01,1.100000e-01,0.000000e+00,1.000000e+00,7.552695e-01,1.075633e-04,1.396183e-10,-1.07563e-04,0.000000e+00,
1.200000e-01,1.200000e-01,0.000000e+00,1.000000e+00,7.559027e-01,1.067820e-04,1.367861e-10,-1.06782e-04,0.000000e+00,
1.300000e-01,1.300000e-01,0.000000e+00,1.000000e+00,7.565377e-01,1.060008e-04,1.340040e-10,-1.06001e-04,0.000000e+00,
1.400000e-01,1.400000e-01,0.000000e+00,1.000000e+00,7.571745e-01,1.052193e-04,1.312712e-10,-1.05219e-04,0.000000e+00,
1.500000e-01,1.500000e-01,0.000000e+00,1.000000e+00,7.578125e-01,1.044376e-04,1.285869e-10,-1.04438e-04,0.000000e+00,
1.600000e-01,1.600000e-01,0.000000e+00,1.000000e+00,7.584531e-01,1.036554e-04,1.259508e-10,-1.03656e-04,0.000000e+00,
1.700000e-01,1.700000e-01,0.000000e+00,1.000000e+00,7.590953e-01,1.028726e-04,1.233619e-10,-1.02873e-04,0.000000e+00,
1.800000e-01,1.800000e-01,0.000000e+00,1.000000e+00,7.597392e-01,1.020889e-04,1.208197e-10,-1.02089e-04,0.000000e+00,
1.900000e-01,1.900000e-01,0.000000e+00,1.000000e+00,7.603848e-01,1.013044e-04,1.183235e-10,-1.01305e-04,0.000000e+00,
2.000000e-01,2.000000e-01,0.000000e+00,1.000000e+00,7.610321e-01,1.005187e-04,1.158726e-10,-1.00519e-04,0.000000e+00,
2.100000e-01,2.100000e-01,0.000000e+00,1.000000e+00,7.616811e-01,9.973160e-05,1.134663e-10,-9.97317e-05,0.000000e+00,
2.200000e-01,2.200000e-01,0.000000e+00,1.000000e+00,7.623318e-01,9.894294e-05,1.111041e-10,-9.89430e-05,0.000000e+00,
2.300000e-01,2.300000e-01,0.000000e+00,1.000000e+00,7.629843e-01,9.815244e-05,1.087853e-10,-9.81526e-05,0.000000e+00,
2.400000e-01,2.400000e-01,0.000000e+00,1.000000e+00,7.636384e-01,9.735984e-05,1.065092e-10,-9.73599e-05,0.000000e+00,
2.500000e-01,2.500000e-01,0.000000e+00,1.000000e+00,7.642943e-01,9.656484e-05,1.042753e-10,-9.65649e-05,0.000000e+00,
2.600000e-01,2.600000e-01,0.000000e+00,1.000000e+00,7.649519e-01,9.576711e-05,1.020829e-10,-9.57672e-05,0.000000e+00,
2.700000e-01,2.700000e-01,0.000000e+00,1.000000e+00,7.656104e-01,9.496635e-05,9.993117e-11,-9.49664e-05,0.000000e+00,
2.800000e-01,2.800000e-01,0.000000e+00,1.000000e+00,7.662717e-01,9.416210e-05,9.781995e-11,-9.41622e-05,0.000000e+00,
2.900000e-01,2.900000e-01,0.000000e+00,1.000000e+00,7.669345e-01,9.335400e-05,9.574835e-11,-9.33541e-05,0.000000e+00,
3.000000e-01,3.000000e-01,0.000000e+00,1.000000e+00,7.675989e-01,9.254160e-05,9.371579e-11,-9.25417e-05,0.000000e+00,
3.100000e-01,3.100000e-01,0.000000e+00,1.000000e+00,7.682649e-01,9.172444e-05,9.172167e-11,-9.17245e-05,0.000000e+00,
