Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,8.789575e-01,4.781265e-09,-8.88178e-16,-4.78126e-09,0.000000e+00,
1.000000e-02,1.000000e-02,1.000000e+00,1.000000e+00,8.793258e-01,4.439174e-09,-1.77636e-15,-4.43917e-09,0.000000e+00,
2.000000e-02,2.000000e-02,1.000000e+00,1.000000e+00,8.796964e-01,4.123486e-09,-8.88178e-16,-4.12348e-09,0.000000e+00,
3.000000e-02,3.000000e-02,1.000000e+00,1.000000e+00,8.800710e-01,3.832055e-09,-8.88178e-16,-3.83205e-09,0.000000e+00,
4.000000e-02,4.000000e-02,1.000000e+00,1.000000e+00,8.804493e-01,3.562959e-09,-8.88178e-16,-3.56296e-09,0.000000e+00,
5.000000e-02,5.000000e-02,1.000000e+00,1.000000e+00,8.808315e-01,3.314411e-09,-1.77636e-15,-3.31441e-09,0.000000e+00,
6.000000e-02,6.000000e-02,1.000000e+00,1.000000e+00,8.812170e-01,3.084782e-09,-8.88178e-16,-3.08478e-09,0.000000e+00,
7.000000e-02,7.000000e-02,1.000000e+00,1.000000e+00,8.816081e-01,2.872524e-09,-8.88178e-16,-2.87252e-09,0.000000e+00,
8.000000e-02,8.000000e-02,1.000000e+00,1.000000e+00,8.820041e-01,2.676263e-09,-8.88178e-16,-2.67626e-09,0.000000e+00,
9.000000e-02,9.000000e-02,1.000000e+00,1.000000e+00,8.824046e-01,2.494729e-09,-8.88178e-16,-2.49473e-09,0.000000e+00,
1.000000e-01,1.000000e-01,1.000000e+00,1.000000e+00,8.828062e-01,2.326791e-09,-1.77636e-15,-2.32679e-09,0.000000e+00,
1.100000e-01,1.100000e-01,1.000000e+00,1.000000e+00,8.832162e-01,2.171270e-09,-8.88178e-16,-2.17127e-09,0.000000e+00,
1.200000e-01,1.200000e-01,1.000000e+00,1.000000e+00,8.836307e-01,2.027230e-09,-8.88178e-16,-2.02723e-09,0.000000e+00,
1.300000e-01,1.300000e-01,1.000000e+00,1.000000e+00,8.840505e-01,1.893746e-09,-8.88178e-16,-1.89375e-09,0.000000e+00,
1.400000e-01,1.400000e-01,1.000000e+00,1.000000e+00,8.844752e-01,1.769987e-09,-8.88178e-16,-1.76999e-09,0.000000e+00,
1.500000e-01,1.500000e-01,1.000000e+00,1.000000e+00,8.849056e-01,1.655173e-09,-8.88178e-16,-1.65517e-09,0.000000e+00,
1.600000e-01,1.600000e-01,1.000000e+00,1.000000e+00,8.853414e-01,1.548603e-09,-8.88178e-16,-1.54860e-09,0.000000e+00,
1.700000e-01,1.700000e-01,1.000000e+00,1.000000e+00,8.857835e-01,1.449620e-09,0.000000e+00,-1.44962e-09,0.000000e+00,
1.800000e-01,1.800000e-01,1.000000e+00,1.000000e+00,8.862313e-01,1.357633e-09,-8.88178e-16,-1.35763e-09,0.000000e+00,
1.900000e-01,1.900000e-01,1.000000e+00,1.000000e+00,8.866834e-01,1.272106e-09,-8.88178e-16,-1.27211e-09,0.000000e+00,
2.000000e-01,2.000000e-01,1.000000e+00,1.000000e+00,8.871432e-01,1.192514e-09,-8.88178e-16,-1.19251e-09,0.000000e+00,
2.100000e-01,2.100000e-01,1.000000e+00,1.000000e+00,8.876085e-01,1.118411e-09,-8.88178e-16,-1.11841e-09,0.000000e+00,
2.200000e-01,2.200000e-01,1.000000e+00,1.000000e+00,8.880804e-01,1.049368e-09,-8.88178e-16,-1.04937e-09,0.000000e+00,
2.300000e-01,2.300000e-01,1.000000e+00,1.000000e+00,8.885594e-01,9.849959e-10,-8.88178e-16,-9.84996e-10,0.000000e+00,
