Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.543737e-01,3.968419e-13,-7.93809e-13,3.968419e-13,0.000000e+00,
1.000000e-02,0.000000e+00,1.000000e+00,1.000000e-02,3.547146e-01,3.971828e-13,-7.84039e-13,3.869859e-13,0.000000e+00,
2.000000e-02,0.000000e+00,1.000000e+00,2.000000e-02,3.550590e-01,3.975272e-13,-7.74714e-13,3.771436e-13,0.000000e+00,
3.000000e-02,0.000000e+00,1.000000e+00,3.000000e-02,3.554076e-01,3.978758e-13,-7.65166e-13,3.673153e-13,0.000000e+00,
4.000000e-02,0.000000e+00,1.000000e+00,4.000000e-02,3.557599e-01,3.982281e-13,-7.55618e-13,3.574998e-13,0.000000e+00,
5.000000e-02,0.000000e+00,1.000000e+00,5.000000e-02,3.561163e-01,3.985845e-13,-7.46070e-13,3.476972e-13,0.000000e+00,
6.000000e-02,0.000000e+00,1.000000e+00,6.000000e-02,3.564768e-01,3.989450e-13,-7.36966e-13,3.379068e-13,0.000000e+00,
7.000000e-02,0.000000e+00,1.000000e+00,7.000000e-02,3.568425e-01,3.993107e-13,-7.27196e-13,3.281292e-13,0.000000e+00,
8.000000e-02,0.000000e+00,1.000000e+00,8.000000e-02,3.572123e-01,3.996805e-13,-7.18092e-13,3.183630e-13,0.000000e+00,
9.000000e-02,0.000000e+00,1.000000e+00,9.000000e-02,3.575856e-01,4.000539e-13,-7.08544e-13,3.086070e-13,0.000000e+00,
1.000000e-01,0.000000e+00,1.000000e+00,1.000000e-01,3.579629e-01,4.004311e-13,-6.99218e-13,2.988611e-13,0.000000e+00,
1.100000e-01,0.000000e+00,1.000000e+00,1.100000e-01,3.583448e-01,4.008131e-13,-6.89893e-13,2.891254e-13,0.000000e+00,
1.200000e-01,0.000000e+00,1.000000e+00,1.200000e-01,3.587319e-01,4.012002e-13,-6.80789e-13,2.793998e-13,0.000000e+00,
1.300000e-01,0.000000e+00,1.000000e+00,1.300000e-01,3.591241e-01,4.015924e-13,-6.71241e-13,2.696834e-13,0.000000e+00,
1.400000e-01,0.000000e+00,1.000000e+00,1.400000e-01,3.595228e-01,4.019911e-13,-6.61915e-13,2.599768e-13,0.000000e+00,
1.500000e-01,0.000000e+00,1.000000e+00,1.500000e-01,3.599250e-01,4.023933e-13,-6.52811e-13,2.502758e-13,0.000000e+00,
1.600000e-01,0.000000e+00,1.000000e+00,1.600000e-01,3.603340e-01,4.028023e-13,-6.43485e-13,2.405824e-13,0.000000e+00,
1.700000e-01,0.000000e+00,1.000000e+00,1.700000e-01,3.607479e-01,4.032162e-13,-6.33937e-13,2.308928e-13,0.000000e+00,
1.800000e-01,0.000000e+00,1.000000e+00,1.800000e-01,3.611668e-01,4.036351e-13,-6.24611e-13,2.212049e-13,0.000000e+00,
