Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.081354e-12,-1.50990e-14,1.081354e-12,-2.14762e-12,
1.000000e-02,0.000000e+00,1.000000e+00,1.000000e-02,1.000000e+00,1.081354e-12,-1.46549e-14,1.070938e-12,-2.13762e-12,
2.000000e-02,0.000000e+00,1.000000e+00,2.000000e-02,1.000000e+00,1.081354e-12,-1.43219e-14,1.060543e-12,-2.12758e-12,
3.000000e-02,0.000000e+00,1.000000e+00,3.000000e-02,1.000000e+00,1.081354e-12,-1.39888e-14,1.050169e-12,-2.11761e-12,
4.000000e-02,0.000000e+00,1.000000e+00,4.000000e-02,1.000000e+00,1.081354e-12,-1.36557e-14,1.039815e-12,-2.10765e-12,
5.000000e-02,0.000000e+00,1.000000e+00,5.000000e-02,1.000000e+00,1.081354e-12,-1.32117e-14,1.029479e-12,-2.09757e-12,
6.000000e-02,0.000000e+00,1.000000e+00,6.000000e-02,1.000000e+00,1.081354e-12,-1.28786e-14,1.019162e-12,-2.08766e-12,
7.000000e-02,0.000000e+00,1.000000e+00,7.000000e-02,1.000000e+00,1.081354e-12,-1.27676e-14,1.008860e-12,-2.07764e-12,
8.000000e-02,0.000000e+00,1.000000e+00,8.000000e-02,1.000000e+00,1.081354e-12,-1.24345e-14,9.985754e-13,-2.06762e-12,
9.000000e-02,0.000000e+00,1.000000e+00,9.000000e-02,1.000000e+00,1.081354e-12,-1.22125e-14,9.883055e-13,-2.05766e-12,
1.000000e-01,0.000000e+00,1.000000e+00,1.000000e-01,1.000000e+00,1.081354e-12,-1.18794e-14,9.780499e-13,-2.04764e-12,
1.100000e-01,0.000000e+00,1.000000e+00,1.100000e-01,1.000000e+00,1.081354e-12,-1.15463e-14,9.678081e-13,-2.03765e-12,
1.200000e-01,0.000000e+00,1.000000e+00,1.200000e-01,1.000000e+00,1.081354e-12,-1.13243e-14,9.575792e-13,-2.02760e-12,
1.300000e-01,0.000000e+00,1.000000e+00,1.300000e-01,1.000000e+00,1.081354e-12,-1.11022e-14,9.473626e-13,-2.01758e-12,
1.400000e-01,0.000000e+00,1.000000e+00,1.400000e-01,1.000000e+00,1.081354e-12,-1.09912e-14,9.371576e-13,-2.00759e-12,
1.500000e-01,0.000000e+00,1.000000e+00,1.500000e-01,1.000000e+00,1.081354e-12,-1.08802e-14,9.269638e-13,-1.99762e-12,
1.600000e-01,0.000000e+00,1.000000e+00,1.600000e-01,1.000000e+00,1.081354e-12,-1.06581e-14,9.167804e-13,-1.98763e-12,
1.700000e-01,0.000000e+00,1.000000e+00,1.700000e-01,1.000000e+00,1.081354e-12,-1.04361e-14,9.066070e-13,-1.97761e-12,
1.800000e-01,0.000000e+00,1.000000e+00,1.800000e-01,1.000000e+00,1.081354e-12,-1.03251e-14,8.964431e-13,-1.96762e-12,
1.900000e-01,0.000000e+00,1.000000e+00,1.900000e-01,1.000000e+00,1.081354e-12,-9.99201e-15,8.862881e-13,-1.95766e-12,
2.000000e-01,0.000000e+00,1.000000e+00,2.000000e-01,1.000000e+00,1.081354e-12,-9.76996e-15,8.761416e-13,-1.94761e-12,
2.100000e-01,0.000000e+00,1.000000e+00,2.100000e-01,1.000000e+00,1.081354e-12,-9.76996e-15,8.660032e-13,-1.93759e-12,
2.200000e-01,0.000000e+00,1.000000e+00,2.200000e-01,1.000000e+00,1.081354e-12,-9.65894e-15,8.558724e-13,-1.92771e-12,
2.300000e-01,0.000000e+00,1.000000e+00,2.300000e-01,1.000000e+00,1.081354e-12,-9.43690e-15,8.457489e-13,-1.91766e-12,
2.400000e-01,0.000000e+00,1.000000e+00,2.400000e-01,1.000000e+00,1.081354e-12,-9.32587e-15,8.356322e-13,-1.90764e-12,
2.500000e-01,0.000000e+00,1.000000e+00,2.500000e-01,1.000000e+00,1.081354e-12,-9.32587e-15,8.255220e-13,-1.89768e-12,
2.600000e-01,0.000000e+00,1.000000e+00,2.600000e-01,1.000000e+00,1.081354e-12,-9.10383e-15,8.154179e-13,-1.88766e-12,
