Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-3.59656e-04,-8.82350e-10,3.596559e-04,6.412848e-10,
1.000000e-02,1.000000e+00,1.000000e+00,1.000000e-02,0.000000e+00,-3.51636e-04,-7.83191e-10,3.516359e-04,5.542149e-10,
2.000000e-02,1.000000e+00,1.000000e+00,2.000000e-02,0.000000e+00,-3.43627e-04,-6.95401e-10,3.436274e-04,4.780078e-10,
3.000000e-02,1.000000e+00,1.000000e+00,3.000000e-02,0.000000e+00,-3.35630e-04,-6.17798e-10,3.356305e-04,4.114998e-10,
4.000000e-02,1.000000e+00,1.000000e+00,4.000000e-02,0.000000e+00,-3.27645e-04,-5.49289e-10,3.276454e-04,3.536174e-10,
5.000000e-02,1.000000e+00,1.000000e+00,5.000000e-02,0.000000e+00,-3.19672e-04,-4.88871e-10,3.196724e-04,3.033761e-10,
6.000000e-02,1.000000e+00,1.000000e+00,6.000000e-02,0.000000e+00,-3.11712e-04,-4.35629e-10,3.117119e-04,2.598781e-10,
7.000000e-02,1.000000e+00,1.000000e+00,7.000000e-02,0.000000e+00,-3.03764e-04,-3.88734e-10,3.037639e-04,2.223090e-10,
8.000000e-02,1.000000e+00,1.000000e+00,8.000000e-02,0.000000e+00,-2.95829e-04,-3.47435e-10,2.958289e-04,1.899347e-10,
9.000000e-02,1.000000e+00,1.000000e+00,9.000000e-02,0.000000e+00,-2.87907e-04,-3.11058e-10,2.879071e-04,1.620966e-10,
1.000000e-01,1.000000e+00,1.000000e+00,1.000000e-01,0.000000e+00,-2.79999e-04,-2.79001e-10,2.799988e-04,1.382070e-10,
1.100000e-01,1.000000e+00,1.000000e+00,1.100000e-01,0.000000e+00,-2.72104e-04,-2.50729e-10,2.721045e-04,1.177440e-10,
1.200000e-01,1.000000e+00,1.000000e+00,1.200000e-01,0.000000e+00,-2.64224e-04,-2.25768e-10,2.642246e-04,1.002464e-10,
1.300000e-01,1.000000e+00,1.000000e+00,1.300000e-01,0.000000e+00,-2.56359e-04,-2.03697e-10,2.563594e-04,8.530845e-11,
1.400000e-01,1.000000e+00,1.000000e+00,1.400000e-01,0.000000e+00,-2.48509e-04,-1.84149e-10,2.485095e-04,7.257444e-11,
