Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.670440e-41,1.153365e-43,-2.16891e-41,-5.13067e-42,
1.000000e-02,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.69033e-10,1.653367e-14,1.689860e-10,3.042623e-14,
2.000000e-02,2.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.12417e-10,3.581763e-14,3.123259e-10,5.519919e-14,
3.000000e-02,3.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.30423e-10,5.801878e-14,4.302891e-10,7.588352e-14,
4.000000e-02,4.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-5.25219e-10,8.331132e-14,5.250426e-10,9.361080e-14,
5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-6.00869e-10,1.118771e-13,6.006474e-10,1.091995e-13,
6.000000e-02,6.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-6.62500e-10,1.439060e-13,6.622325e-10,1.232414e-13,
7.000000e-02,7.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-7.15002e-10,1.795959e-13,7.146867e-10,1.361647e-13,
8.000000e-02,8.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-7.62156e-10,2.191536e-13,7.617882e-10,1.482789e-13,
9.000000e-02,9.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-8.06514e-10,2.627945e-13,8.060912e-10,1.598081e-13,
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.49697e-10,3.107435e-13,8.492151e-10,1.709140e-13,
1.100000e-01,1.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.92720e-10,3.632347e-13,8.921746e-10,1.817139e-13,
1.200000e-01,1.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.36233e-10,4.205126e-13,9.356202e-10,1.922925e-13,
1.300000e-01,1.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.80673e-10,4.828317e-13,9.799874e-10,2.027109e-13,
1.400000e-01,1.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.02635e-09,5.504574e-13,1.025585e-09,2.130136e-13,
1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.07349e-09,6.236660e-13,1.072645e-09,2.232326e-13,
1.600000e-01,1.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.12229e-09,7.027455e-13,1.121353e-09,2.333910e-13,
1.700000e-01,1.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.17290e-09,7.879956e-13,1.171868e-09,2.435057e-13,
1.800000e-01,1.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.22546e-09,8.797287e-13,1.224329e-09,2.535886e-13,
1.900000e-01,1.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.28011e-09,9.782698e-13,1.278866e-09,2.636487e-13,
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.33696e-09,1.083957e-12,1.335604e-09,2.736922e-13,
2.100000e-01,2.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.39614e-09,1.197143e-12,1.394663e-09,2.837238e-13,
2.200000e-01,2.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.45778e-09,1.318194e-12,1.456164e-09,2.937466e-13,
2.300000e-01,2.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.52198e-09,1.447491e-12,1.520229e-09,3.037633e-13,
2.400000e-01,2.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.58888e-09,1.585430e-12,1.586980e-09,3.137754e-13,
2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.65860e-09,1.732425e-12,1.656543e-09,3.237843e-13,
2.600000e-01,2.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.73127e-09,1.888903e-12,1.729048e-09,3.337908e-13,
2.700000e-01,2.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.80703e-09,2.055312e-12,1.804629e-09,3.437956e-13,
2.800000e-01,2.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.88601e-09,2.232114e-12,1.883423e-09,3.537992e-13,
2.900000e-01,2.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.96836e-09,2.419791e-12,1.965573e-09,3.638020e-13,
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.05422e-09,2.618844e-12,2.051228e-09,3.738041e-13,
3.100000e-01,3.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.14375e-09,2.829794e-12,2.140540e-09,3.838057e-13,
3.200000e-01,3.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.23712e-09,3.053181e-12,2.233672e-09,3.938071e-13,
