Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.07712e-41,-5.36398e-44,-3.17249e-41,4.254976e-41,
1.000000e-02,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-7.98640e-11,7.812613e-15,7.983542e-11,2.076637e-14,
2.000000e-02,2.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.47601e-10,1.692482e-14,1.475452e-10,3.855299e-14,
3.000000e-02,3.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.03344e-10,2.741547e-14,2.032627e-10,5.418454e-14,
4.000000e-02,4.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.48122e-10,3.936689e-14,2.480149e-10,6.825748e-14,
5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.83857e-10,5.286501e-14,2.837226e-10,8.120318e-14,
6.000000e-02,6.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.12971e-10,6.799953e-14,3.128099e-10,9.333362e-14,
7.000000e-02,7.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.37776e-10,8.486401e-14,3.375864e-10,1.048744e-13,
8.000000e-02,8.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.60056e-10,1.035561e-13,3.598363e-10,1.159888e-13,
9.000000e-02,9.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.81016e-10,1.241776e-13,3.807652e-10,1.267948e-13,
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.01422e-10,1.468348e-13,4.011377e-10,1.373777e-13,
1.100000e-01,1.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.21752e-10,1.716384e-13,4.214326e-10,1.477993e-13,
1.200000e-01,1.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.42314e-10,1.987038e-13,4.419572e-10,1.581043e-13,
1.300000e-01,1.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.63314e-10,2.281513e-13,4.629172e-10,1.683248e-13,
1.400000e-01,1.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.84897e-10,2.601062e-13,4.844581e-10,1.784844e-13,
1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.07173e-10,2.946993e-13,5.066899e-10,1.885998e-13,
1.600000e-01,1.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.30231e-10,3.320665e-13,5.297002e-10,1.986833e-13,
1.700000e-01,1.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.54145e-10,3.723496e-13,5.535637e-10,2.087437e-13,
1.800000e-01,1.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.78981e-10,4.156960e-13,5.783467e-10,2.187874e-13,
1.900000e-01,1.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.04801e-10,4.622594e-13,6.041103e-10,2.288191e-13,
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.31664e-10,5.121996e-13,6.309133e-10,2.388420e-13,
2.100000e-01,2.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.59627e-10,5.656830e-13,6.588129e-10,2.488586e-13,
2.200000e-01,2.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.88748e-10,6.228829e-13,6.878659e-10,2.588707e-13,
2.300000e-01,2.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.19083e-10,6.839792e-13,7.181298e-10,2.688794e-13,
2.400000e-01,2.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.50691e-10,7.491594e-13,7.496627e-10,2.788858e-13,
2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.83632e-10,8.186184e-13,7.825240e-10,2.888904e-13,
2.600000e-01,2.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.17966e-10,8.925587e-13,8.167750e-10,2.988939e-13,
2.700000e-01,2.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.53759e-10,9.711913e-13,8.524787e-10,3.088964e-13,
2.800000e-01,2.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.91074e-10,1.054735e-12,8.897003e-10,3.188983e-13,
2.900000e-01,2.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.29980e-10,1.143418e-12,9.285073e-10,3.288997e-13,
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.70546e-10,1.237476e-12,9.689697e-10,3.389008e-13,
3.100000e-01,3.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.01285e-09,1.337155e-12,1.011160e-09,3.489016e-13,
3.200000e-01,3.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.05696e-09,1.442712e-12,1.055154e-09,3.589023e-13,
3.300000e-01,3.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.10295e-09,1.554411e-12,1.101031e-09,3.689029e-13,
3.400000e-01,3.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.15092e-09,1.672528e-12,1.148872e-09,3.789034e-13,
3.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.20095e-09,1.797350e-12,1.198762e-09,3.889038e-13,
3.600000e-01,3.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.25312e-09,1.929173e-12,1.250790e-09,3.989042e-13,
3.700000e-01,3.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.30752e-09,2.068307e-12,1.305048e-09,4.089046e-13,
3.800000e-01,3.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.36427e-09,2.215073e-12,1.361632e-09,4.189050e-13,
3.900000e-01,3.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.42344e-09,2.369803e-12,1.420644e-09,4.289054e-13,
4.000000e-01,4.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.48516e-09,2.532842e-12,1.482186e-09,4.389058e-13,
4.100000e-01,4.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.54952e-09,2.704550e-12,1.546369e-09,4.489062e-13,
4.200000e-01,4.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.61665e-09,2.885299e-12,1.613305e-09,4.589066e-13,
4.300000e-01,4.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.68666e-09,3.075473e-12,1.683114e-09,4.689071e-13,
4.400000e-01,4.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.75967e-09,3.275475e-12,1.755919e-09,4.789075e-13,
4.500000e-01,4.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.83582e-09,3.485720e-12,1.831848e-09,4.889080e-13,
4.600000e-01,4.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.91524e-09,3.706639e-12,1.911037e-09,4.989085e-13,
4.700000e-01,4.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.99807e-09,3.938678e-12,1.993626e-09,5.089091e-13,
4.800000e-01,4.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.08446e-09,4.182303e-12,2.079762e-09,5.189097e-13,
4.900000e-01,4.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.17456e-09,4.437994e-12,2.169597e-09,5.289103e-13,
5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.26854e-09,4.706248e-12,2.263293e-09,5.389109e-13,
5.100000e-01,5.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.36655e-09,4.987585e-12,2.361015e-09,5.489116e-13,
5.200000e-01,5.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.46878e-09,5.282539e-12,2.462940e-09,5.589123e-13,
5.300000e-01,5.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.57541e-09,5.591667e-12,2.569249e-09,5.689131e-13,
5.400000e-01,5.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.68663e-09,5.915544e-12,2.680134e-09,5.789139e-13,
5.500000e-01,5.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.80264e-09,6.254767e-12,2.795795e-09,5.889147e-13,
5.600000e-01,5.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.92365e-09,6.609955e-12,2.916441e-09,5.989156e-13,
5.700000e-01,5.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.04988e-09,6.981749e-12,3.042291e-09,6.089166e-13,
5.800000e-01,5.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.18156e-09,7.370813e-12,3.173574e-09,6.189176e-13,
5.900000e-01,5.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.31894e-09,7.777835e-12,3.310530e-09,6.289186e-13,
6.000000e-01,6.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.46225e-09,8.203530e-12,3.453410e-09,6.389198e-13,
6.100000e-01,6.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.61178e-09,8.648634e-12,3.602478e-09,6.489209e-13,
6.200000e-01,6.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.76778e-09,9.113914e-12,3.758009e-09,6.589222e-13,
6.300000e-01,6.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.93056e-09,9.600161e-12,3.920294e-09,6.689235e-13,
6.400000e-01,6.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.10042e-09,1.010820e-11,4.089635e-09,6.789249e-13,
6.500000e-01,6.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.27768e-09,1.063887e-11,4.266351e-09,6.889264e-13,
6.600000e-01,6.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.46267e-09,1.119306e-11,4.450775e-09,6.989279e-13,
6.700000e-01,6.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.65574e-09,1.177169e-11,4.643256e-09,7.089296e-13,
6.800000e-01,6.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.85726e-09,1.237568e-11,4.844164e-09,7.189313e-13,
6.900000e-01,6.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.06762e-09,1.300603e-11,5.053882e-09,7.289331e-13,
7.000000e-01,7.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.28722e-09,1.366373e-11,5.272817e-09,7.389350e-13,
7.100000e-01,7.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.51649e-09,1.434985e-11,5.501392e-09,7.489371e-13,
7.200000e-01,7.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.75588e-09,1.506545e-11,5.740055e-09,7.589392e-13,
7.300000e-01,7.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.00586e-09,1.581167e-11,5.989275e-09,7.689415e-13,
7.400000e-01,7.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.26691e-09,1.658967e-11,6.249543e-09,7.789438e-13,
7.500000e-01,7.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.53957e-09,1.740063e-11,6.521378e-09,7.889463e-13,
7.600000e-01,7.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.82437e-09,1.824581e-11,6.805323e-09,7.989490e-13,
7.700000e-01,7.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.12189e-09,1.912650e-11,7.101951e-09,8.089518e-13,
7.800000e-01,7.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.43273e-09,2.004402e-11,7.411862e-09,8.189547e-13,
7.900000e-01,7.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.75752e-09,2.099975e-11,7.735688e-09,8.289578e-13,
8.000000e-01,8.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.09693e-09,2.199511e-11,8.074094e-09,8.389610e-13,
8.100000e-01,8.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.45166e-09,2.303158e-11,8.427777e-09,8.489644e-13,
8.200000e-01,8.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.82244e-09,2.411068e-11,8.797474e-09,8.589680e-13,
8.300000e-01,8.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.21006e-09,2.523399e-11,9.183955e-09,8.689718e-13,
8.400000e-01,8.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.61532e-09,2.640313e-11,9.588036e-09,8.789758e-13,
8.500000e-01,8.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.00391e-08,2.761980e-11,1.001057e-08,8.889800e-13,
8.600000e-01,8.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.04822e-08,2.888574e-11,1.045246e-08,8.989844e-13,
8.700000e-01,8.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.09458e-08,3.020274e-11,1.091464e-08,9.089891e-13,
