Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.28975e-41,-5.14971e-44,-4.40347e-41,5.698369e-41,
1.000000e-02,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.09587e-10,1.071963e-14,1.095520e-10,2.398633e-14,
2.000000e-02,2.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.02539e-10,2.322242e-14,2.024715e-10,4.410172e-14,
3.000000e-02,3.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.79036e-10,3.761657e-14,2.789372e-10,6.141753e-14,
4.000000e-02,4.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.40487e-10,5.401503e-14,3.403561e-10,7.670859e-14,
5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.89526e-10,7.253571e-14,3.893626e-10,9.053527e-14,
6.000000e-02,6.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.29479e-10,9.330167e-14,4.292823e-10,1.033029e-13,
7.000000e-02,7.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.63516e-10,1.164413e-13,4.632845e-10,1.153045e-13,
8.000000e-02,8.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.94087e-10,1.420886e-13,4.938182e-10,1.267522e-13,
9.000000e-02,9.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-5.22847e-10,1.703833e-13,5.225384e-10,1.377992e-13,
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.50845e-10,2.014710e-13,5.504946e-10,1.485565e-13,
1.100000e-01,1.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.78739e-10,2.355038e-13,5.783444e-10,1.591042e-13,
1.200000e-01,1.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.06951e-10,2.726401e-13,6.065092e-10,1.695003e-13,
1.300000e-01,1.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.35764e-10,3.130448e-13,6.352715e-10,1.797869e-13,
1.400000e-01,1.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.65378e-10,3.568900e-13,6.648312e-10,1.899941e-13,
1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.95943e-10,4.043549e-13,6.953389e-10,2.001441e-13,
1.600000e-01,1.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.27581e-10,4.556262e-13,7.269152e-10,2.102525e-13,
1.700000e-01,1.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.60394e-10,5.108983e-13,7.596623e-10,2.203310e-13,
1.800000e-01,1.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.94472e-10,5.703736e-13,7.936712e-10,2.303878e-13,
1.900000e-01,1.900000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.29901e-10,6.342629e-13,8.290260e-10,2.404289e-13,
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.66760e-10,7.027855e-13,8.658071e-10,2.504587e-13,
2.100000e-01,2.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.05130e-10,7.761698e-13,9.040932e-10,2.604803e-13,
2.200000e-01,2.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.45087e-10,8.546532e-13,9.439622e-10,2.704960e-13,
2.300000e-01,2.300000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.86712e-10,9.384831e-13,9.854928e-10,2.805074e-13,
2.400000e-01,2.400000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.03008e-09,1.027916e-12,1.028765e-09,2.905157e-13,
2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.07528e-09,1.123221e-12,1.073860e-09,3.005217e-13,
2.600000e-01,2.600000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.12240e-09,1.224674e-12,1.120862e-09,3.105262e-13,
2.700000e-01,2.700000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.17151e-09,1.332565e-12,1.169858e-09,3.205295e-13,
