Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.21511e-08,3.322403e-11,1.211689e-08,1.028524e-12,
1.000000e-02,1.000000e+00,0.000000e+00,1.000000e-02,0.000000e+00,-8.97128e-09,3.322893e-11,8.937009e-09,1.045470e-12,
2.000000e-02,1.000000e+00,0.000000e+00,2.000000e-02,0.000000e+00,-6.61417e-09,3.323465e-11,6.579871e-09,1.060611e-12,
3.000000e-02,1.000000e+00,0.000000e+00,3.000000e-02,0.000000e+00,-4.87080e-09,3.324124e-11,4.836485e-09,1.074393e-12,
4.000000e-02,1.000000e+00,0.000000e+00,4.000000e-02,0.000000e+00,-3.58400e-09,3.324874e-11,3.549661e-09,1.087162e-12,
5.000000e-02,1.000000e+00,0.000000e+00,5.000000e-02,0.000000e+00,-2.63595e-09,3.325722e-11,2.601597e-09,1.099182e-12,
6.000000e-02,1.000000e+00,0.000000e+00,6.000000e-02,0.000000e+00,-1.93868e-09,3.326672e-11,1.904302e-09,1.110653e-12,
7.000000e-02,1.000000e+00,0.000000e+00,7.000000e-02,0.000000e+00,-1.42664e-09,3.327731e-11,1.392243e-09,1.121723e-12,
8.000000e-02,1.000000e+00,0.000000e+00,8.000000e-02,0.000000e+00,-1.05117e-09,3.328905e-11,1.016748e-09,1.132500e-12,
9.000000e-02,1.000000e+00,0.000000e+00,9.000000e-02,0.000000e+00,-7.76199e-10,3.330200e-11,7.417542e-10,1.143063e-12,
1.000000e-01,1.000000e+00,0.000000e+00,1.000000e-01,0.000000e+00,-5.75074e-10,3.331622e-11,5.406042e-10,1.153470e-12,
1.100000e-01,1.000000e+00,0.000000e+00,1.100000e-01,0.000000e+00,-4.28126e-10,3.333180e-11,3.936302e-10,1.163764e-12,
1.200000e-01,1.000000e+00,0.000000e+00,1.200000e-01,0.000000e+00,-3.20872e-10,3.334879e-11,2.863489e-10,1.173977e-12,
1.300000e-01,1.000000e+00,0.000000e+00,1.300000e-01,0.000000e+00,-2.42664e-10,3.336728e-11,2.081126e-10,1.184131e-12,
1.400000e-01,1.000000e+00,0.000000e+00,1.400000e-01,0.000000e+00,-1.85687e-10,3.338735e-11,1.511058e-10,1.194242e-12,
1.500000e-01,1.000000e+00,0.000000e+00,1.500000e-01,0.000000e+00,-1.44212e-10,3.340907e-11,1.095991e-10,1.204322e-12,
1.600000e-01,1.000000e+00,0.000000e+00,1.600000e-01,0.000000e+00,-1.14045e-10,3.343253e-11,7.939837e-11,1.214381e-12,
1.700000e-01,1.000000e+00,0.000000e+00,1.700000e-01,0.000000e+00,-9.21189e-11,3.345783e-11,5.743661e-11,1.224423e-12,
1.800000e-01,1.000000e+00,0.000000e+00,1.800000e-01,0.000000e+00,-7.61931e-11,3.348504e-11,4.147358e-11,1.234453e-12,
1.900000e-01,1.000000e+00,0.000000e+00,1.900000e-01,0.000000e+00,-6.46333e-11,3.351428e-11,2.987452e-11,1.244475e-12,
2.000000e-01,1.000000e+00,0.000000e+00,2.000000e-01,0.000000e+00,-5.62477e-11,3.354564e-11,2.144762e-11,1.254491e-12,
2.100000e-01,1.000000e+00,0.000000e+00,2.100000e-01,0.000000e+00,-5.01684e-11,3.357922e-11,1.532472e-11,1.264503e-12,
2.200000e-01,1.000000e+00,0.000000e+00,2.200000e-01,0.000000e+00,-4.57636e-11,3.361514e-11,1.087393e-11,1.274511e-12,
2.300000e-01,1.000000e+00,0.000000e+00,2.300000e-01,0.000000e+00,-4.25737e-11,3.365350e-11,7.635684e-12,1.284517e-12,
2.400000e-01,1.000000e+00,0.000000e+00,2.400000e-01,0.000000e+00,-4.02649e-11,3.369443e-11,5.275929e-12,1.294521e-12,
2.500000e-01,1.000000e+00,0.000000e+00,2.500000e-01,0.000000e+00,-3.85946e-11,3.373804e-11,3.552036e-12,1.304524e-12,
2.600000e-01,1.000000e+00,0.000000e+00,2.600000e-01,0.000000e+00,-3.73869e-11,3.378447e-11,2.287862e-12,1.314527e-12,
2.700000e-01,1.000000e+00,0.000000e+00,2.700000e-01,0.000000e+00,-3.65140e-11,3.383384e-11,1.355604e-12,1.324528e-12,
2.800000e-01,1.000000e+00,0.000000e+00,2.800000e-01,0.000000e+00,-3.58834e-11,3.388630e-11,6.625681e-13,1.334530e-12,
2.900000e-01,1.000000e+00,0.000000e+00,2.900000e-01,0.000000e+00,-3.54281e-11,3.394199e-11,1.415524e-13,1.344530e-12,
3.000000e-01,1.000000e+00,0.000000e+00,3.000000e-01,0.000000e+00,-3.50994e-11,3.400105e-11,-2.56152e-13,1.354531e-12,
3.100000e-01,1.000000e+00,0.000000e+00,3.100000e-01,0.000000e+00,-3.48623e-11,3.406364e-11,-5.65847e-13,1.364531e-12,
3.200000e-01,1.000000e+00,0.000000e+00,3.200000e-01,0.000000e+00,-3.46913e-11,3.412992e-11,-8.13118e-13,1.374532e-12,
3.300000e-01,1.000000e+00,0.000000e+00,3.300000e-01,0.000000e+00,-3.45681e-11,3.420005e-11,-1.01652e-12,1.384532e-12,
3.400000e-01,1.000000e+00,0.000000e+00,3.400000e-01,0.000000e+00,-3.44792e-11,3.427422e-11,-1.18950e-12,1.394532e-12,
3.500000e-01,1.000000e+00,0.000000e+00,3.500000e-01,0.000000e+00,-3.44153e-11,3.435259e-11,-1.34186e-12,1.404532e-12,
3.600000e-01,1.000000e+00,0.000000e+00,3.600000e-01,0.000000e+00,-3.43692e-11,3.443537e-11,-1.48070e-12,1.414532e-12,
3.700000e-01,1.000000e+00,0.000000e+00,3.700000e-01,0.000000e+00,-3.43360e-11,3.452273e-11,-1.61121e-12,1.424532e-12,
3.800000e-01,1.000000e+00,0.000000e+00,3.800000e-01,0.000000e+00,-3.43122e-11,3.461489e-11,-1.73722e-12,1.434532e-12,
3.900000e-01,1.000000e+00,0.000000e+00,3.900000e-01,0.000000e+00,-3.42950e-11,3.471204e-11,-1.86153e-12,1.444532e-12,
4.000000e-01,1.000000e+00,0.000000e+00,4.000000e-01,0.000000e+00,-3.42827e-11,3.481442e-11,-1.98624e-12,1.454532e-12,
4.100000e-01,1.000000e+00,0.000000e+00,4.100000e-01,0.000000e+00,-3.42738e-11,3.492223e-11,-2.11292e-12,1.464532e-12,
4.200000e-01,1.000000e+00,0.000000e+00,4.200000e-01,0.000000e+00,-3.42675e-11,3.503573e-11,-2.24279e-12,1.474532e-12,
4.300000e-01,1.000000e+00,0.000000e+00,4.300000e-01,0.000000e+00,-3.42629e-11,3.515514e-11,-2.37677e-12,1.484532e-12,
4.400000e-01,1.000000e+00,0.000000e+00,4.400000e-01,0.000000e+00,-3.42596e-11,3.528072e-11,-2.51564e-12,1.494532e-12,
4.500000e-01,1.000000e+00,0.000000e+00,4.500000e-01,0.000000e+00,-3.42573e-11,3.541273e-11,-2.66001e-12,1.504532e-12,
4.600000e-01,1.000000e+00,0.000000e+00,4.600000e-01,0.000000e+00,-3.42556e-11,3.555145e-11,-2.81042e-12,1.514532e-12,
4.700000e-01,1.000000e+00,0.000000e+00,4.700000e-01,0.000000e+00,-3.42544e-11,3.569715e-11,-2.96733e-12,1.524532e-12,
4.800000e-01,1.000000e+00,0.000000e+00,4.800000e-01,0.000000e+00,-3.42535e-11,3.585012e-11,-3.13117e-12,1.534532e-12,
4.900000e-01,1.000000e+00,0.000000e+00,4.900000e-01,0.000000e+00,-3.42529e-11,3.601067e-11,-3.30234e-12,1.544532e-12,
5.000000e-01,1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,-3.42524e-11,3.617911e-11,-3.48123e-12,1.554532e-12,
5.100000e-01,1.000000e+00,0.000000e+00,5.100000e-01,0.000000e+00,-3.42521e-11,3.635577e-11,-3.66820e-12,1.564532e-12,
5.200000e-01,1.000000e+00,0.000000e+00,5.200000e-01,0.000000e+00,-3.42519e-11,3.654097e-11,-3.86363e-12,1.574532e-12,
5.300000e-01,1.000000e+00,0.000000e+00,5.300000e-01,0.000000e+00,-3.42517e-11,3.673507e-11,-4.06790e-12,1.584532e-12,
5.400000e-01,1.000000e+00,0.000000e+00,5.400000e-01,0.000000e+00,-3.42516e-11,3.693844e-11,-4.28138e-12,1.594532e-12,
5.500000e-01,1.000000e+00,0.000000e+00,5.500000e-01,0.000000e+00,-3.42515e-11,3.715144e-11,-4.50447e-12,1.604532e-12,
5.600000e-01,1.000000e+00,0.000000e+00,5.600000e-01,0.000000e+00,-3.42514e-11,3.737446e-11,-4.73755e-12,1.614532e-12,
5.700000e-01,1.000000e+00,0.000000e+00,5.700000e-01,0.000000e+00,-3.42514e-11,3.760792e-11,-4.98105e-12,1.624532e-12,
5.800000e-01,1.000000e+00,0.000000e+00,5.800000e-01,0.000000e+00,-3.42514e-11,3.785221e-11,-5.23537e-12,1.634532e-12,
5.900000e-01,1.000000e+00,0.000000e+00,5.900000e-01,0.000000e+00,-3.42513e-11,3.810778e-11,-5.50097e-12,1.644532e-12,
6.000000e-01,1.000000e+00,0.000000e+00,6.000000e-01,0.000000e+00,-3.42513e-11,3.837508e-11,-5.77828e-12,1.654532e-12,
6.100000e-01,1.000000e+00,0.000000e+00,6.100000e-01,0.000000e+00,-3.42513e-11,3.865456e-11,-6.06778e-12,1.664532e-12,
6.200000e-01,1.000000e+00,0.000000e+00,6.200000e-01,0.000000e+00,-3.42513e-11,3.894672e-11,-6.36994e-12,1.674532e-12,
6.300000e-01,1.000000e+00,0.000000e+00,6.300000e-01,0.000000e+00,-3.42513e-11,3.925203e-11,-6.68526e-12,1.684532e-12,
6.400000e-01,1.000000e+00,0.000000e+00,6.400000e-01,0.000000e+00,-3.42513e-11,3.957103e-11,-7.01426e-12,1.694532e-12,
6.500000e-01,1.000000e+00,0.000000e+00,6.500000e-01,0.000000e+00,-3.42513e-11,3.990425e-11,-7.35748e-12,1.704532e-12,
