Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-1.28826e-04,-3.08616e-10,1.288258e-04,2.248664e-10,
1.000000e-02,1.000000e+00,1.000000e+00,1.000000e-02,0.000000e+00,-1.25937e-04,-2.73940e-10,1.259371e-04,1.944345e-10,
2.000000e-02,1.000000e+00,1.000000e+00,2.000000e-02,0.000000e+00,-1.23053e-04,-2.43239e-10,1.230529e-04,1.677997e-10,
3.000000e-02,1.000000e+00,1.000000e+00,3.000000e-02,0.000000e+00,-1.20173e-04,-2.16099e-10,1.201731e-04,1.445554e-10,
4.000000e-02,1.000000e+00,1.000000e+00,4.000000e-02,0.000000e+00,-1.17298e-04,-1.92140e-10,1.172979e-04,1.243264e-10,
5.000000e-02,1.000000e+00,1.000000e+00,5.000000e-02,0.000000e+00,-1.14427e-04,-1.71009e-10,1.144273e-04,1.067685e-10,
6.000000e-02,1.000000e+00,1.000000e+00,6.000000e-02,0.000000e+00,-1.11561e-04,-1.52388e-10,1.115614e-04,9.156789e-11,
7.000000e-02,1.000000e+00,1.000000e+00,7.000000e-02,0.000000e+00,-1.08700e-04,-1.35986e-10,1.087004e-04,7.843999e-11,
8.000000e-02,1.000000e+00,1.000000e+00,8.000000e-02,0.000000e+00,-1.05844e-04,-1.21541e-10,1.058444e-04,6.712811e-11,
9.000000e-02,1.000000e+00,1.000000e+00,9.000000e-02,0.000000e+00,-1.02993e-04,-1.08817e-10,1.029935e-04,5.740201e-11,
1.000000e-01,1.000000e+00,1.000000e+00,1.000000e-01,0.000000e+00,-1.00148e-04,-9.76044e-11,1.001477e-04,4.905626e-11,
1.100000e-01,1.000000e+00,1.000000e+00,1.100000e-01,0.000000e+00,-9.73073e-05,-8.77154e-11,9.730739e-05,4.190843e-11,
1.200000e-01,1.000000e+00,1.000000e+00,1.200000e-01,0.000000e+00,-9.44725e-05,-7.89828e-11,9.447258e-05,3.579729e-11,
1.300000e-01,1.000000e+00,1.000000e+00,1.300000e-01,0.000000e+00,-9.16434e-05,-7.12621e-11,9.164346e-05,3.058098e-11,
1.400000e-01,1.000000e+00,1.000000e+00,1.400000e-01,0.000000e+00,-8.88202e-05,-6.44240e-11,8.882024e-05,2.613516e-11,
