Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.31660e-38,-9.59511e-42,-1.32159e-38,2.639153e-38,
5.000000e-02,0.000000e+00,5.000000e-02,0.000000e+00,0.000000e+00,3.135693e-14,-6.29184e-14,3.135693e-14,2.048345e-16,
1.000000e-01,0.000000e+00,1.000000e-01,0.000000e+00,0.000000e+00,3.094441e-14,-6.25333e-14,3.094441e-14,6.487763e-16,
1.500000e-01,0.000000e+00,1.500000e-01,0.000000e+00,0.000000e+00,9.924617e-15,-2.16077e-14,9.924617e-15,1.742808e-15,
2.000000e-01,0.000000e+00,2.000000e-01,0.000000e+00,0.000000e+00,3.880226e-14,-8.21843e-14,3.880226e-14,4.593384e-15,
2.500000e-01,0.000000e+00,2.500000e-01,0.000000e+00,0.000000e+00,1.205599e-13,-2.53200e-13,1.205599e-13,1.208828e-14,
3.000000e-01,0.000000e+00,3.000000e-01,0.000000e+00,0.000000e+00,2.525196e-13,-5.36543e-13,2.525196e-13,3.151737e-14,
3.500000e-01,0.000000e+00,3.500000e-01,0.000000e+00,0.000000e+00,4.497303e-13,-9.80188e-13,4.497303e-13,8.073696e-14,
4.000000e-01,0.000000e+00,4.000000e-01,0.000000e+00,0.000000e+00,7.340580e-13,-1.67052e-12,7.340580e-13,2.024028e-13,
4.500000e-01,0.000000e+00,4.500000e-01,0.000000e+00,0.000000e+00,1.149087e-12,-2.79438e-12,1.149087e-12,4.962239e-13,
5.000000e-01,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,1.801823e-12,-4.79394e-12,1.801823e-12,1.190271e-12,
5.500000e-01,0.000000e+00,5.500000e-01,0.000000e+00,0.000000e+00,2.843175e-12,-8.47927e-12,2.843175e-12,2.792944e-12,
6.000000e-01,0.000000e+00,6.000000e-01,0.000000e+00,0.000000e+00,4.351880e-12,-1.51029e-11,4.351880e-12,6.399089e-12,
6.500000e-01,0.000000e+00,6.500000e-01,0.000000e+00,0.000000e+00,6.390997e-12,-2.70369e-11,6.390997e-12,1.425488e-11,
7.000000e-01,0.000000e+00,7.000000e-01,0.000000e+00,0.000000e+00,9.066525e-12,-4.88036e-11,9.066525e-12,3.067051e-11,
7.500000e-01,0.000000e+00,7.500000e-01,0.000000e+00,0.000000e+00,1.252160e-11,-8.82823e-11,1.252160e-11,6.323908e-11,
8.000000e-01,0.000000e+00,8.000000e-01,0.000000e+00,0.000000e+00,1.693265e-11,-1.57984e-10,1.693265e-11,1.241189e-10,
8.500000e-01,0.000000e+00,8.500000e-01,0.000000e+00,0.000000e+00,2.251235e-11,-2.76190e-10,2.251235e-11,2.311649e-10,
9.000000e-01,0.000000e+00,9.000000e-01,0.000000e+00,0.000000e+00,2.951536e-11,-4.68183e-10,2.951536e-11,4.091525e-10,
9.500000e-01,0.000000e+00,9.500000e-01,0.000000e+00,0.000000e+00,3.824572e-11,-7.68247e-10,3.824572e-11,6.917556e-10,
1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,4.906561e-11,-1.22295e-09,4.906561e-11,1.124814e-09,
