Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.77437e-40,-5.09875e-43,-7.88021e-40,1.565969e-39,
5.000000e-02,0.000000e+00,5.000000e-02,0.000000e+00,0.000000e+00,1.439334e-14,-2.88797e-14,1.439334e-14,9.402241e-17,
1.000000e-01,0.000000e+00,1.000000e-01,0.000000e+00,0.000000e+00,1.420399e-14,-2.87131e-14,1.420399e-14,2.977990e-16,
1.500000e-01,0.000000e+00,1.500000e-01,0.000000e+00,0.000000e+00,4.555562e-15,-9.90874e-15,4.555562e-15,7.999774e-16,
2.000000e-01,0.000000e+00,2.000000e-01,0.000000e+00,0.000000e+00,1.781087e-14,-3.77476e-14,1.781087e-14,2.108439e-15,
2.500000e-01,0.000000e+00,2.500000e-01,0.000000e+00,0.000000e+00,5.533896e-14,-1.16240e-13,5.533896e-14,5.548718e-15,
3.000000e-01,0.000000e+00,3.000000e-01,0.000000e+00,0.000000e+00,1.159107e-13,-2.46303e-13,1.159107e-13,1.446699e-14,
3.500000e-01,0.000000e+00,3.500000e-01,0.000000e+00,0.000000e+00,2.064336e-13,-4.49918e-13,2.064336e-13,3.705959e-14,
4.000000e-01,0.000000e+00,4.000000e-01,0.000000e+00,0.000000e+00,3.369447e-13,-7.66776e-13,3.369447e-13,9.290623e-14,
4.500000e-01,0.000000e+00,4.500000e-01,0.000000e+00,0.000000e+00,5.274497e-13,-1.28264e-12,5.274497e-13,2.277749e-13,
5.000000e-01,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,8.270663e-13,-2.20046e-12,8.270663e-13,5.463537e-13,
5.500000e-01,0.000000e+00,5.500000e-01,0.000000e+00,0.000000e+00,1.305064e-12,-3.89211e-12,1.305064e-12,1.282007e-12,
6.000000e-01,0.000000e+00,6.000000e-01,0.000000e+00,0.000000e+00,1.997584e-12,-6.93245e-12,1.997584e-12,2.937287e-12,
6.500000e-01,0.000000e+00,6.500000e-01,0.000000e+00,0.000000e+00,2.933573e-12,-1.24104e-11,2.933573e-12,6.543224e-12,
7.000000e-01,0.000000e+00,7.000000e-01,0.000000e+00,0.000000e+00,4.161684e-12,-2.24016e-11,4.161684e-12,1.407826e-11,
7.500000e-01,0.000000e+00,7.500000e-01,0.000000e+00,0.000000e+00,5.747617e-12,-4.05229e-11,5.747617e-12,2.902777e-11,
8.000000e-01,0.000000e+00,8.000000e-01,0.000000e+00,0.000000e+00,7.772364e-12,-7.25173e-11,7.772364e-12,5.697261e-11,
8.500000e-01,0.000000e+00,8.500000e-01,0.000000e+00,0.000000e+00,1.033354e-11,-1.26775e-10,1.033354e-11,1.061085e-10,
9.000000e-01,0.000000e+00,9.000000e-01,0.000000e+00,0.000000e+00,1.354804e-11,-2.14904e-10,1.354804e-11,1.878077e-10,
9.500000e-01,0.000000e+00,9.500000e-01,0.000000e+00,0.000000e+00,1.755541e-11,-3.52638e-10,1.755541e-11,3.175272e-10,
1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,2.252192e-11,-5.61352e-10,2.252192e-11,5.163083e-10,
