Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.56561e-42,-2.40918e-45,-6.96017e-42,1.352818e-41,
5.000000e-02,0.000000e+00,5.000000e-02,0.000000e+00,0.000000e+00,3.084288e-15,-6.18949e-15,3.084288e-15,2.014766e-17,
1.000000e-01,0.000000e+00,1.000000e-01,0.000000e+00,0.000000e+00,3.043713e-15,-6.16174e-15,3.043713e-15,6.381407e-17,
1.500000e-01,0.000000e+00,1.500000e-01,0.000000e+00,0.000000e+00,9.761918e-16,-2.10942e-15,9.761918e-16,1.714237e-16,
2.000000e-01,0.000000e+00,2.000000e-01,0.000000e+00,0.000000e+00,3.816616e-15,-8.10463e-15,3.816616e-15,4.518083e-16,
2.500000e-01,0.000000e+00,2.500000e-01,0.000000e+00,0.000000e+00,1.185835e-14,-2.48690e-14,1.185835e-14,1.189011e-15,
3.000000e-01,0.000000e+00,3.000000e-01,0.000000e+00,0.000000e+00,2.483800e-14,-5.27356e-14,2.483800e-14,3.100069e-15,
3.500000e-01,0.000000e+00,3.500000e-01,0.000000e+00,0.000000e+00,4.423576e-14,-9.62563e-14,4.423576e-14,7.941340e-15,
4.000000e-01,0.000000e+00,4.000000e-01,0.000000e+00,0.000000e+00,7.220243e-14,-1.64535e-13,7.220243e-14,1.990848e-14,
4.500000e-01,0.000000e+00,4.500000e-01,0.000000e+00,0.000000e+00,1.130249e-13,-2.74669e-13,1.130249e-13,4.880891e-14,
5.000000e-01,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,1.772285e-13,-4.71623e-13,1.772285e-13,1.170758e-13,
5.500000e-01,0.000000e+00,5.500000e-01,0.000000e+00,0.000000e+00,2.796566e-13,-8.34222e-13,2.796566e-13,2.747158e-13,
6.000000e-01,0.000000e+00,6.000000e-01,0.000000e+00,0.000000e+00,4.280537e-13,-1.48526e-12,4.280537e-13,6.294186e-13,
6.500000e-01,0.000000e+00,6.500000e-01,0.000000e+00,0.000000e+00,6.286227e-13,-2.65921e-12,6.286227e-13,1.402119e-12,
7.000000e-01,0.000000e+00,7.000000e-01,0.000000e+00,0.000000e+00,8.917893e-13,-4.80038e-12,8.917893e-13,3.016771e-12,
7.500000e-01,0.000000e+00,7.500000e-01,0.000000e+00,0.000000e+00,1.231632e-12,-8.68328e-12,1.231632e-12,6.220237e-12,
8.000000e-01,0.000000e+00,8.000000e-01,0.000000e+00,0.000000e+00,1.665507e-12,-1.55391e-11,1.665507e-12,1.220842e-11,
8.500000e-01,0.000000e+00,8.500000e-01,0.000000e+00,0.000000e+00,2.214330e-12,-2.71658e-11,2.214330e-12,2.273753e-11,
9.000000e-01,0.000000e+00,9.000000e-01,0.000000e+00,0.000000e+00,2.903150e-12,-4.60507e-11,2.903150e-12,4.024451e-11,
9.500000e-01,0.000000e+00,9.500000e-01,0.000000e+00,0.000000e+00,3.761874e-12,-7.55653e-11,3.761874e-12,6.804154e-11,
1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,4.826125e-12,-1.20290e-10,4.826125e-12,1.106375e-10,
