Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.51720e-39,-1.70928e-42,-2.52630e-39,5.045206e-39,
5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.99300e-05,4.794734e-14,1.993000e-05,3.346264e-14,
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.54165e-05,1.331758e-13,4.541649e-05,4.819507e-14,
1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.07212e-05,2.672854e-13,7.072121e-05,5.875357e-14,
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.57332e-05,4.645531e-13,9.573321e-05,6.857024e-14,
2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.20504e-04,7.424678e-13,1.205036e-04,7.813081e-14,
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.45030e-04,1.122362e-12,1.450299e-04,8.749417e-14,
3.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.69304e-04,1.630154e-12,1.693039e-04,9.666191e-14,
4.000000e-01,4.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.93321e-04,2.297229e-12,1.933215e-04,1.056314e-13,
4.500000e-01,4.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.17082e-04,3.161465e-12,2.170824e-04,1.144037e-13,
5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.40588e-04,4.268438e-12,2.405883e-04,1.229962e-13,
5.500000e-01,5.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.63842e-04,5.672706e-12,2.638423e-04,1.315788e-13,
6.000000e-01,6.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.86848e-04,7.438093e-12,2.868479e-04,1.418678e-13,
6.500000e-01,6.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.09609e-04,9.625919e-12,3.096090e-04,1.708487e-13,
7.000000e-01,7.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.32130e-04,1.217558e-11,3.321297e-04,3.725001e-13,
7.500000e-01,7.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.54414e-04,1.430250e-11,3.544137e-04,1.642513e-12,
8.000000e-01,8.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.76465e-04,1.556972e-11,3.764650e-04,4.549871e-12,
8.500000e-01,8.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.98288e-04,1.834681e-11,3.982875e-04,6.881562e-12,
9.000000e-01,9.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.19885e-04,2.263236e-11,4.198848e-04,8.824431e-12,
9.500000e-01,9.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.41261e-04,2.803686e-11,4.412605e-04,1.098722e-11,
1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.62418e-04,3.461732e-11,4.624182e-04,1.357184e-11,
