Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.20682e-38,-3.12715e-41,-4.20924e-38,8.419184e-38,
5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.05398e-05,1.020418e-13,4.053985e-05,6.459216e-14,
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.19524e-05,2.834254e-13,9.195243e-05,9.310524e-14,
1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.42991e-04,5.688382e-13,1.429910e-04,1.135654e-13,
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.93461e-04,9.886643e-13,1.934615e-04,1.326072e-13,
2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.43467e-04,1.580124e-12,2.434667e-04,1.511721e-13,
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.93003e-04,2.388616e-12,2.930029e-04,1.693779e-13,
3.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.42055e-04,3.469302e-12,3.420546e-04,1.872299e-13,
4.000000e-01,4.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.90614e-04,4.888974e-12,3.906142e-04,2.047241e-13,
4.500000e-01,4.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.38681e-04,6.728234e-12,4.386808e-04,2.218726e-13,
5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.86258e-04,9.083965e-12,4.862576e-04,2.388228e-13,
5.500000e-01,5.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.33350e-04,1.207109e-11,5.333503e-04,2.571247e-13,
6.000000e-01,6.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.79965e-04,1.581327e-11,5.799653e-04,2.926004e-13,
6.500000e-01,6.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.26110e-04,2.032370e-11,6.261099e-04,4.986894e-13,
7.000000e-01,7.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.71791e-04,2.457559e-11,6.717914e-04,2.100911e-12,
7.500000e-01,7.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.17017e-04,2.504388e-11,7.170170e-04,8.860811e-12,
8.000000e-01,8.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.61794e-04,2.556711e-11,7.617938e-04,1.722079e-11,
8.500000e-01,8.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.06129e-04,3.036217e-11,8.061290e-04,2.329718e-11,
9.000000e-01,9.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.50029e-04,3.755524e-11,8.500292e-04,2.935841e-11,
9.500000e-01,9.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.93501e-04,4.654546e-11,8.935012e-04,3.647193e-11,
1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.36551e-04,5.747722e-11,9.365514e-04,4.504438e-11,
