Valim,Vd,Vg,Vs,Vb,Id,Ig,Is,Ib
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.41712e-40,-8.06206e-44,-1.40298e-40,2.820903e-40,
5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,-9.57245e-06,2.090012e-14,9.572447e-06,1.790513e-14,
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.20508e-05,5.805098e-14,2.205083e-05,2.580150e-14,
1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.44470e-05,1.165090e-13,3.444697e-05,3.147599e-14,
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.66879e-05,2.024975e-13,4.668788e-05,3.674864e-14,
2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.87983e-05,3.236398e-13,5.879832e-05,4.187261e-14,
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-7.07761e-05,4.892346e-13,7.077606e-05,4.687510e-14,
3.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.26164e-05,7.105800e-13,8.261641e-05,5.175509e-14,
4.000000e-01,4.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.43171e-05,1.001356e-12,9.431706e-05,5.651062e-14,
4.500000e-01,4.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.05878e-04,1.378075e-12,1.058778e-04,6.114188e-14,
5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.17300e-04,1.860608e-12,1.172998e-04,6.565192e-14,
5.500000e-01,5.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.28585e-04,2.472795e-12,1.285847e-04,7.005811e-14,
6.000000e-01,6.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.39735e-04,3.243049e-12,1.397348e-04,7.451734e-14,
6.500000e-01,6.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.50752e-04,4.203954e-12,1.507523e-04,8.058067e-14,
7.000000e-01,7.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.61640e-04,5.381359e-12,1.616395e-04,1.031004e-13,
7.500000e-01,7.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.72399e-04,6.706850e-12,1.723990e-04,2.589308e-13,
8.000000e-01,8.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.83033e-04,7.890758e-12,1.830329e-04,8.952857e-13,
8.500000e-01,8.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.93544e-04,9.346399e-12,1.935435e-04,1.667101e-12,
9.000000e-01,9.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.03933e-04,1.149979e-11,2.039332e-04,2.229185e-12,
9.500000e-01,9.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.14204e-04,1.423565e-11,2.142040e-04,2.792387e-12,
1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.24358e-04,1.757468e-11,2.243580e-04,3.448858e-12,
